id,navodilo
20039,"Stepemo cela jajca s sladkorjem in dodamo ostale sestavine; razen kakava. Moko in pecilni prašek seveda skupaj  presejemo. Masa je bolj redka. Razdelimo jo na dva dela in v polovico vmešamo kakav ali pa kakav dodamo kar v celo maso. S testom napolnimo modelèke do tri èetrtine vdolbinic. Postavimo jih v mikrovalovno peèico in  jo vklopimo za 2; najveè 3 minute na 600 W. Previdno; ker so hitro lahko zažgejo oz. postanejo trdi; èe jih predolgo pustimo v peèici. Po nekaj ponovitvah hitro dobimo obèutek; v moji so se spekli najbolje po  dveh minutah in nekaj sekundah. Kolaèke z lahkoto stresemo iz modelèkov; silikonski model na hitro splaknemo in postopek ponavljamo; dokler imamo testo. V vsako vdolbinico damo malo domaèe mareliène marmelade in še žlièko èokoladne glazure."
20040,"Jajca; sladkor in vanilijev sladkor penasto zmešamo. Dodamo mleko; olje in kakav. Na koncu še pecilni prašek in moko; da dobimo gladko maso. Ožji podolgovat pekaè namažemo z margarino ter posujemo z malo moke; nato maso vlijemo v pekaè in peèemo približno 20 minut na 180 stopinj. Medtem skuhamo puding po navodilu; le da dodamo manj mleka; da je puding gostejši kot ponavadi. Ko je biskvit peèen; ga pustimo nekaj minut poèivati; nato iz njega previdno; v vrstici izdolbemo majhne kvadratke v velikosti  približno 1 cm. Nato biskvit navlažimo z mešanico iz mleka; ruma in sladkorja ter èez polijemo puding. Albert kekse na hitro potopimo v isto mešanico; s katero smo prej navlažili biskvit ter ga položimo èez puding. Na koncu še na sredino vsakega Albert keksa položimo biskvitno kocko; ki smo jo namoèili v stopljeno jedilno èokolado."
20041,"Sardine iz konzerve odcedimo in jim odstranimo vse plavuti (repno; hrbtno in morebitne prsne); hrbtenico in èimveè prsnih košèic ter morebitne luske.""Nato vse sestavine damo v mešalnik in jih temeljito zmeljemo; da dobimo gladko zmes. Sol in olje dodajamo postopoma; da ne bo preslano in premastno. Paè med mletjem veèkrat odpremo in poskusimo."
20043,Najprej pod tekoèo vodo dobro operemo testenine (po navodilih proizvajalca) in jih dobro osušimo na kuhinjskem prtièku."V ponev damo olje; ko je segreto; dodamo na trakove narezano meso (jaz sem uporabil puranje stegno). Meso popeèemo iz vseh strani; dodamo opran por; malo podušimo; da izhlapi malo vode; ki je ostala od pranja pora. ""Dodamo korenèek; zeleno; olive (lahko jih sesekljamo); svežo papriko in tajsko baziliko.""Dušimo cca. 5 minut; da povre skoraj vsa tekoèina. Dodamo nasekljan èesen in med mešanjem pražimo cca. 2 minuti. Nato vse skupaj potresemo z mleto papriko in kajenskim poprom. Malo popražimo in dodamo paradižnikov pire in dl vode. Premešamo in poèakamo; da zavre. Nato dodamo osušene Shiritaki testenine.""Pustimo; da poèasi vre približno 5 minut; dodamo sojino omako; premešamo in nato ugasnemo plošèo in pustimo še kakšnih 5 minut; da se testenine malo prepojijo z okusi omake."
20044,"Recept je skrajšan; za bolj podroben recept in fotografiran postopek priprave vabljeni na stran: <a class='linki2' href=""http://mmmuffinsandcompany.blogspot.com/2014/01/cookies-torta-masha-and-bear.html"" target=""_blank"">http://mmmuffinsandcompany.blogspot.com/2014/01/cookies-torta-masha-a</a>"Najprej se lotimo priprave biskvita. Vzamemo jajca in loèimo rumenjake in beljake. Iz beljakov in šèepca soli naredimo trd sneg in ga postavimo na hladno. "V drugi posodi penasto zmešamo rumenjake; sladkor in vanilijev sladkor. Jajèni zmesi dodamo vodo in olje. Dobro premešamo. Dodamo še presejano moko s pecilnim praškom in sodo ter presejan kakav. Vmešamo še Nutello. "Ohlajen beljakov sneg z loparèkom narahlo vmešamo v testo. "Testo nalijemo v namašèen pekaè in ga damo v peèico; ogreto na 180 stopinj. Peèemo okoli 40 minut. ""Med tem; ko se biskvit peèe; se lotimo priprave nadeva. Sladko smetano stepemo; nato ji rahlo vmešamo mascarpone. Dodamo sladkor v prahu; vanilijev sladkor in vanilijev ekstrakt ter zmešamo. Ameriške cookije zdrobimo na manjše košèke. Vmešamo jih v kremo.""Biskvit vzamemo iz pekaèa; ga ohladimo; nato pa prerežemo na tri dele (po višini).""Sedaj lahko sestavimo torto: prvi biskvit; 2/5 kreme; drugi biskvit; 2/5 kreme; tretji biskvit. Torto moèimo s èokoladnim mlekom.""S preostalo petino kreme premažemo torto; jo ob robu obložimo s èokoladnimi palèkami; po vrhu pa posujemo z belimi èokoladnimi ostružki. Na vrh lahko za dekoracijo položimo kak ameriški cookie ali figurice iz fondanta."              
20045,"Izberemo zdrav krompir; ki ga temeljito oèistimo; saj ga ne bomo lupili. Krompir prepolovimo po dolgem in ga posolimo. Pripravimo dovolj velik kos alu - folije (tiste bolj debele; za žar); da bomo lahko krompir ""zapakirali"" in med peko maslo ne bo teklo iz ""paketa"". Nanjo najprej položimo tanke rezine masla; na vsako rezino damo polovico krompirja; na krompir pa še po eno rezino masla. Posujemo še z rožmarinom ali pa damo kar vejico rožmarina na sredo; med krompir. ""Èas peke je odvisen od peèice; jaz peèem 40 minut na 200 stopinjah z vklopljeno ventilacijo. ""Tak krompir postrežem kot prilogo k mesu in solati; zraven pa odlièno sede tudi skuta z drobnjakom. "
20046,<b>Testo:</b>najprej loèimo beljake od rumenjaka. Iz beljakov naredimo sneg."Med stepanjem dodamo v beljake 4 žlice tople vode; da bo sneg bolj kompakten.""V drugi posodi zmešamo stopljeno margarino; rumenjake; sladkor; èokolado v prahu in pecilni prašek. ""Ko imamo zmešano; v maso vmešamo še 4 žlice moke; nato rahlo vmešamo še sneg iz beljakov.""Pekaè velikosti cca. 25x38 cm namažemo z margarino in vanj razporedimo maso; postavimo v  v naprej ogreto peèico (180 stopinj) in peèemo 20-25 minut (testo je peèeno; ko se; ko ga pritisnemo; vrne v prvotno obliko). Prvih 15 minut ne odpiramo peèice; da nam testo ne pade skupaj. Ko je biskvit peèen; ga prelijemo z 1 dl mleka."<b>Preliv:</b>"ob stalnem mešanju smetano segrejemo in v njej raztopimo èokolado. Segrevamo toliko èasa; da se preliv zgosti (cca. 15-20 minut) pri tem pazimo; da nam ne zavre. Po želji lahko v preliv dodamo 3-4 žlice ruma.""Ohlajen biskvit enakomerno prelijemo s kremo; nato pa vse skupaj damo v hladilnik; da se preliv strdi; nato pecivo narežemo na majhne kocke in postrežemo."               
20047,<b>Biskvit:</b>"rumenjaka; sladkor; pecilni prašek in vodo zmešamo v gosto tekoèo maso. Roèno primešamo beljaka; predhodno stepena v sneg. V model za torte na sredino izrežemo peki papir; robove malo naoljimo. Peèemo pri 185 stopinjah 11 minut. Topel biskvit zvrnemo na servirni pladenj; da se malo ohladi."<b>Nadev:</b>"3 velika jabolka olupimo in izloèimo peške. Cela jabolka kuhamo ob rahlem vretju 5-7 minut; da se zmehèajo (ne preveè). Kuhana jabolka odstranimo v drugo posodo; jim dodamo sladkor in cimet. V 150 g vroèe vode; v kateri smo kuhali jabolka; raztopimo liste želatine; ki smo jih predhodno namakali v hladni vodi. Topla jabolka skupaj s sestavinami premešamo; da se zdrobijo; vendar do stopnje; da še ostanejo vidni veèji delci. "<b>Sestavljanje:</b>"na še topel biskvit položimo topel nadev in ohladimo v hladilniku (2-3 ure). Postrežemo z dekoracijo (nap. orehov posip; mandlji ... ) in smetano."
20048,"Kumaro naribamo na najmanjši reži rezalnika. Èe je kumara mlada; naribamo celo; v primeru; da imamo staro; jo pred tem olupimo in odstranimo semena. Naribano kumaro posolimo in pustimo; da odda vodo. ""Naribane kumare ožmemo (jaz kar z rokami) in nato dodamo oljèno olje; limonin sok; grški jogurt; èesen in zaèimbe (koper; poper in še malo soli). Temeljito premešamo in damo v hladilnik; da se okusi ojaèajo. "
20049,"Krompir olupimo; narežemo in kuhamo v slanem kropu do mehkega.""V tem èasu olupimo in drobno narežemo èebulo ter jo skupaj z mletim mesom pražimo. Prepraženemu mesu dodamo paradižnikovo mezgo; popramo in solimo in pražimo še 2-3 minute. Prepraženo maso odstavimo; da se hladi. ""Krompir pretlaèimo;  dodamo surovo maslo in jajce ter premešamo. Dodamo moko; po potrebi sol; in mešamo; da dobimo gladko krompirjevo testo. ""Od testa trgamo manjše košèke; ki jih med pomokanimi dlanmi stisnemo; da se splošèijo. Dodamo malo mesne mase in oblikujemo kroket."Krokete paniramo: jajce - drobtine in peèemo v vroèem olju do zlato rumene barve.                             
20051,"Iz navedenih sestavin ugnetemo voljno testo; ki naj pokrito vzhaja na dvojni volumen. Nato ga razdelimo na 3 ali 4 dele (glede na to; ali bomo pletli kito iz 3 ali iz 4 svaljkov). ""Vsak del oblikujemo v dolg svaljek; svaljke prestavimo na pekaè; obložen s peki papirjem in spletemo bodisi obièajno; bodisi širšo kito. Pokrito vzhajamo 30-40 minut na sobni temperaturi."Peèemo 25 minut na 220 stopinjah brez ventilacije.                                          
20052,"Mleko; maslo in špinaèo skupaj zavremo. Ko se mleko ohladi; maso s paliènim mešalnikom zmeljemo; da se špinaèa spasira. ""Moko; pecilni prašek in sodo bikarbono presejemo skupaj. ""V mleko dodamo parmezan in jajce ter premešamo. Poèasi dodajamo moko in mešamo; da ni grudic. Na koncu primešamo še skuto. "Modelèke za mafine premažemo z maslom in jih rahlo pomokamo. Polnimo z maso malo veè kot polovico modelèka in peèemo 25-30 minut v ogreti peèici na 190 stopinj.
20053,"Kvas razdrobimo v malo toplega mleka; dodamo sladkor in jedilno žlico moke ter pustimo; da kvas v sestavinah vzhaja nekaj minutk. Nato k vzhajajoèemu kvasu stresemo preostalo moko; posolimo; zlijemo preostalo mleko in maslo. Testo dobro pregnetemo in pustimo pokrito vzhajati kakšne pol ure. Vzhajano testo še enkrat pregnetemo in oblikujemo v tri enake hlebèke. V vsak hlebèek z nožem zarežemo 4 navzkrižne zareze in v sredo položimo z rokami oblikovano kroglico.""Posodice namenjene za peko najprej za nekaj minutk segrejemo v peèici na 50 stopinj. Nato tople posodice premažemo z oljem in jih pomokamo; da se testo ne bi prijelo posodic med peko. V posodice položimo hlebèke; premazane z razžvrkljanim jajcem in jih skupaj s hlebèki položimo v pekaè. Hlebèke v posodicah in v pekaèu peèemo v peèici najprej 15 minut na 50 stopinj; naslednje pol ure pa na 200 stopinj."Medtem pripravimo gobovo kremno juho…"Gobe nasekljamo na rezine in pražimo na olivnem olju. Ko gobe spustijo svoj sok; dodamo na drobno nasekljano èebulo; na drobno nasekljan èesen; timijan; maslo; posolimo in popopramo. Sestavine kuhamo toliko èasa; dokler vsa tekoèina ne izhlapi. Nato gobam dodamo moko in jih malo prepražimo. Med sestavine zlijemo jušno osnovo; dobro premešamo in kuhamo na kuhalni plošèi približno 20 minut. Preden juho postrežemo; ji dodamo še kislo smetano in vse sestavine zmeljemo s paliènim mešalnikom; da dobimo kremno juho."Krušne skodelice v posodicah se bodo v tem èasu že spekle in dobile lepo zlato - rumeno barvo."Krušne skodelice pustimo v posodicah še za nekaj minut na pultu; da se posodice ohladijo. Nato krušne skodelice z lahkoto vzamemo ven iz posodic in jim odrežemo zvrhani del. Izdolbemo sredice in krušne skodelice brez krušne pokrovke položimo nazaj v pekaè; obložen s papirjem za peko. Pekaè s krušnimi skodelicami položimo nazaj v peèico (ki se še vedno ni ohladila) le za nekaj minutk. S tem trikom dosežemo; da se krušna skodelica z notranje strani malce zapeèe. Zaradi tega je lahko topla juha v krušni skodelici tudi dlje èasa in ne premoèi kruha. Sredice ne zavržemo. Lahko jih oblikujemo v rezine in popeèemo v elektriènem pekaèu.""Preden postrežemo gobovo kremno juho v kruhovi skodelici; jo okrasimo še z na drobno nasekljanim peteršiljem."                                          
20054,"Meso iz juhe narežemo na košèke. Dodamo narezano èebulo in èesen ter ohlajen kuhan krompir. Dodamo nekaj kisa ter solatnega olja; soli in popra in veèerja je pripravljena."
20055,"Olupimo in narežemo krompir na košèke za v peèico in ga kuhamo 10 minut. Palamido oèistimo in zarežemo preèno do hrbtenice vsakih 5 cm. Narahlo jo polijemo z olivnim oljem; nasolimo in natremo s èesnom (znotraj) in položimo v pladenj.  Ostalo zelenjavo narežemo na debele trakove in z njo napolnimo ribo in jo položimo okrog nje. Dodamo še napol kuhan krompir; solimo in 45 minut peèemo v peèici na 190 stopinj. "
20056,"V vrelem osoljenem mleku (1/2 l) skuhamo proseno kašo. Kasneje; med kuhanjem; dodamo vodo; saj proso vplije veèino mleka.""Ko je kaša že kuhana; zmanjšamo ogenj in dodamo èokolado; vanilijev sladkor in 2 žlici sladkorja. Dobro premešamo in s pomoèjo žlice napolnimo kozarèke.""Nato skuhamo èokoladni puding (lahko tudi vanilijo; lešnik; itd); mu dodamo rum in kakav (lahko pravi; a bo manj sladek). Puding prelijemo preko prosa in poèakamo; da se ohladi. "Okrasimo z naribano èokolado.              
20057,"Najprej naredimo piškotno testo. Jedilno èokolado skupaj z maslom stopimo in pustimo; da se malo ohladi. Belo in mleèno èokolado ter orehe na drobno nasekljamo. V veèjo skledo ubijemo jajci in dodamo bel in rjavi sladkor. Z elektriènim mešalcem na visoki hitrosti mešamo skupaj prbl. 2-3 minute; da nastane puhasta zmes. Znižamo hitrosti in primešamo ohlajeno èokoladno zmes. Z metlico vmešamo še moko; pecilni prašek; sol; kakav in vanilijev ekstrakt. Ko je dobro premešano; s kuhalnico dodamo nasekljano èokolado in orehe. Masa mora biti trda; oz. taka; da jo z žlicami polagamo na pekaè. Namastimo obod in vanj položimo maso tako; da pustimo prbl. 1 cm roba med obodom in zmesjo. Peèemo pri 160 stopinjah prbl. 15-18 minut. ""Med tem èasom naredimo pariško kremo - osnovo za èokoladno kremo. Smetano na nizki temperaturi segrejemo in vanjo damo na manjše košèke nalomljeno jedilno èokolado. Mešamo; dokler ne nastane homogena zmes. Pustimo zunaj; da se ohladi; nato pa damo v hladilnik. ""Ko je prvo piškotno dno peèeno; ga pustimo prbl. 10 minut; da se ohladi in strdi; šele nato odstranimo obod. Iz ostale mase po istem postopku speèemo še en piškotni disk. ""Za victoria sponge biskvit zmešamo vse sestavine skupaj z elektriènim mešalnikom; a paziti moramo; da ga ne zmešamo preveè. Masa mora postati puhasta in mora lahko pasti iz žlice. ""Peèemo pri 180 stopinjah prbl 10-15 minut; oziroma dokler ne postane biskvit zlato rumen. Ko je peèen; ga pustimo par minut; da se ohladi.""Za belo pudingovo kremo najprej od 1 l mleka odvzamemo prbl. 1 dl in v njem raztopimo želatini. Odvzamemo še par žlic; da premešamo puding in Gustin. Preostalo mleko zavremo skupaj s sladkorjem. Ko zavre; vanj vlijemo mešanico pudinga in Gustina in mešamo; dokler se ne zgosti. V še vroèo zmes vmešamo želatino in pustimo nekaj èasa na sobni temperaturi. Ko ohladi; dodamo mascarpone. "Za èokoladno kremo vzamemo iz hladilnika že prej narejen ganache. Tega zmešamo z mascarponejem in želatino fix. "Sledi sestavljanje torte (predlagam; da v s peki papirjem obložen obod). Na dno položimo piškotno testo; nanj pa victoria sponge biskvit. Tega namoèimo z nekaj žlicami mleka. Nato dodamo èokoladno kremo; nanjo pa še en piškotni disk. Na vrh ""vlijemo"" belo kremo. Položimo v hladilnik èez noè. "                            
20058,"Feferone in zaèimbe operemo. Odrežemo peclje in jih z olupljenim èesnom; medom; soljo in svežimi/suhimi zaèimbami dobro zmeljemo v kuh. strojèku. Nato jih prestavimo v keramièno/stekleno posodo ter prelijemo s sirotko. Obtežimo; kot bi kisali zelje; ter pokrijemo in postavimo v temo na sobno temperaturo. Posoda naj ne bo prepolna; ker ob fermentaciji se volumen poveèa (CO 2) in se vam lahko prelije. Po najmanj 5 dneh ga že lahko uporabljate. Dlje bo stal; boljši bo; a ne spet predolgo ker postane prekisel. Pred tem priporoèam pasteriziranje (da ustavimo procese kisanja) v manjše kozarèke."              
20059,"Zelenjavo operemo in olupimo. Najprej popeèemo na suho èesen; nato èebulo in na koncu še èilije. Loèeno; da se feferoni ne skuhajo. Ko so opeèeni (malo èrni in malo oveli); jih damo v mešalnik skupaj z opeèenim èesnom in èebulo ter delno zmeljemo. Segrejemo (ne pregrejemo) olje in na njem poskušamo v najboljši meri raztopiti sol. Nato dodamo še vse ostale sestavine in temeljito zmeljemo. Sedaj se moramo odloèiti; ali bomo omakco lakto fermentirali (kisali kot zelje) ali pa pasterizirali. Fermentacijo opravimo tako; da zmes obtežimo v veèjem kozarcu in nanj prelijemo malo sirotke."              
20060,"Maslo in sladkor dobro vmešamo z vilicami; dodamo mleko in jajce ter mešamo naprej; da se masa zedini. Dodajamo moko in mešamo z vilicami dokler gre; ko ne gre veè; nadaljujemo gnetenje z roko; dokler ne dobimo gladkega in voljnega testa. Testo pustimo kar na pultu; da poèiva 10-15 minut. ""Testo razdelimo na 8 kepic. Vsako kepico pomokamo in z roko valjamo na pultu; da dobimo velik svaljek; debel približno 1 cm in dolg okrog 30 cm. Narežemo ga na 3 cm košèke. Košèke polagamo v pekaè; obložen s papirjem za peko in peèemo 15-20 minut v peèici ogreti na 170 stopinj. Ko se lokumi speèejo; jih malo ohladimo in mlaène povaljamo v vanilijevem sladkorju v prahu." 
