id,sestavina
20327,začimbe
20327,olivno olje
20328,grški jogurt
20328,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"
20328,Albertov keks
20329,krompirjev (odvisno od števila oseb)
20329,perutničk
20329,<b>Omaka:</b>
20329,sladke smetane
20329,olja
20329,smetane za kuho
20329,masla
20329,mleka
20329,topljenih sirčkov
20329,naribanega sira
20329,gresa
20329,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20329,"začimbe (sol; vegeta; rožmarin in <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>)"
20329,<b>Preliv:</b>
20329,jajca
20329,rožmarin 
20329,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20329,vegeta
20329,sladke smetane
20329,sladkorja
20330,<b>Kvasec:</b>
20330,mleka
20330,kvasa
20330,sladkorja
20330,moke
20330,<b>Testo:</b>
20330,moke
20330,sol
20330,mleka
20330,rumenjaki
20330,masla
20330,sladkorja
20330,rozin
20330,<b>Posip:</b>
20330,sladkor v prahu
20331,mleka
20331,rožičeve moke
20331,zrnc soli
20331,noževa konica (ali po okusu) mletega feferona oz. čilija
20331,"noževa konica (ali po okusu) <a href=""https://www2.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20331,kakava
20332,paket testenin (špageti)
20332,konzerve tune
20332,kozarec paradižnikove mezge
20332,čebula
20332,začimbe
20333,jajc
20333,bele moke
20333,sladkor
20333,sol
20333,olje za pečenje
20333,čokolade ali Nutelle
20334,ajdove kaše
20334,gob
20334,rogate paprike
20334,bresaole ali pršuta
20334,čebuli
20334,stroki česna
20334,kisle smetane
20334,sol
20334,"beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20337,namenske moke za kruh
20337,rumenjaka
20337,mleka
20337,masla
20337,sladkorja
20337,kvasa
20337,beljak za mazanje
20337,pomarančna lupina
20337,sol
20337,ruma
20337,Nutella
20338,olivnega olja
20338,čebula
20338,pečenic ali druge klobase
20338,korenček
20338,paradižnikove mezge
20338,jušne osnove
20338,testenin
20338,masla
20338,moke
20338,toplega mleka
20338,naribanega edamca
20338,sol
20338,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20338,muškatni orešček
20339,<b>Fantastični biskvit:</b>
20339,jajca
20339,moke
20339,sladkorja v prahu
20339,zdrobljenih ameriških piškotov
20339,mleka
20339,<b>Fenomenalna Nutellina krema sestoji iz:</b>
20339,zvrhanih žlic Nutelle
20339,mascarponeja
20339,sladke smetane
20339,zdrobljenih ameriških piškotov
20339,<b>V božansko kremo z belo čokolado spada:</b>
20339,bele čokolade
20339,sladke smetane
20339,lističi želatine
20339,"<b>Sestavine; potrebne za nenadkriljivo dekoracijo:</b>"
20339,podolgovati piškoti
20339,keksov petit beurre
20340,listnatega testa
20340,<b>Paljeno testo:</b>
20340,vode
20340,moke
20340,masla
20340,soli
20340,jajce
20340,<b>Vanilijeva krema:</b>
20340,mleka
20340,sladkorja
20340,rumenjaki
20340,moke
20340,sladkorja
20340,"zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20340,beljaka
20340,listi želatine
20340,limonina lupina
20340,<b>Smetanova krema:</b>
20340,sladke smetane
20340,sladkorja v prahu
20340,lista želatine
20340,<b>Čokoladna krema:</b>
20340,jedilne čokolade
20340,sladke smetane
20341,jajc
20341,sladkorja
20341,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20341,mlačne vode
20341,moke (tip 500)
20341,pecilni prašek
20342,<b>Mokre sestavine:</b>
20342,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20342,jajce
20342,olja
20342,<b>Suhe sestavine:</b>
20342,skodelice* moke
20342,sladkorja
20342,pecilnega praška
20342,do 1 žlica sode bikarbone
20342,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20342,"*skodelica je približno <span class=""label-inline"">2 dl"
20342,zrezanih orehov (po želji)
20342,maslo in drobtine za pekač
20342,<b>Za okras:</b>
20342,mandljevi lističi
20342,orehi
20342,kristalni sladkor
20343,<b>Biskvit:</b>
20343,paket Savoiardi piškotov (baby)
20343,mleko ali voda za vlaženje
20343,<b>Krema:</b>
20343,veliki jabolki
20343,smetane za stepanje (mlečna) 
20343,mleko
20343,voda
20343,jedilne žlice sladkorja oz. sladilo po želji
20343,lista želatine (PO ŽELJI)
20343,"paketa <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga v prahu"
20343,<b>Dekoracija:</b>
20343,smetane za stepanje
20343,kakav v prahu (po želji)
20344,<b>Biskvit:</b>
20344,jajc
20344,vode
20344,sladkorja
20344,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20344,pecilni prašek
20344,moke 
20344,<b>Puding:</b>
20344,pudinga (najboljši je jagodni)
20344,mleka
20344,sladkorja
20345,pirine moke
20345,jajci
20345,mineralne vode
20345,"mleka (kravje; ovseno; mandljevo; riževo)"
20345,olja ali staljene kokosove maščobe
20345,soli
20345,sir v lističih
20346,<b>Krhko testo:</b>
20346,moke
20346,margarine ali masti
20346,sladkorja
20346,zavitek pecilnega praška
20346,"<span class=""label-inline"">5 žlic"
20346,rumenjaka
20346,maščoba za pekač
20346,sladkor za posip
20346,<b>Nadev: </b>
20346,skute
20346,sneg iz dveh beljakov
20346,moke
20346,sladkorja
20346,"zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20347,srednje veliki bučki
20347,mlada čebula
20347,jajce
20347,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20347,"+ <span class=""label-inline"">1"
20347,jž kaper
20347,črnih oliv
20347,olivno olje
20347,češnjevih paradižnikov
20348,piščančjega fileja
20348,grah
20348,majoneze
20348,zvrhani žlici kisle smetane
20348,sladke smetane 
20348,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20348,jušna osnova 
20348,kuskus
20348,maslo
20349,sredje velikih krompirjev (pribl. 2/os.)
20349,pare hrenovk
20349,"delikatesnega <a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a> (ARGO ali katera druga znamka)"
20349,sol
20350,riža (kuhanega)
20350,čebula
20350,paprike
20350,kisle kumarice
20350,češnjevih paradižnikov
20350,zvrhana žlica kisle smetane
20350,pločevinka tune
20350,"par listov <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a>"
20350,"par listov <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20350,"sok <span class=""label-inline"">1/2"
20350,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
20351,beljakov
20351,sladkorja v prahu
20351,moke
20351,pecilnega praška
20351,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20351,mletih orehov ali lešnikov
20351,stopljenega masla
20351,čokolade v prahu
20352,špargljev
20352,makaronov (penne rigate ali drugi po želji)
20352,jajci
20352,kisle smetane
20352,mleka
20352,sol
20352,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20352,maščoba za pekač
20352,muškatni orešček
20352,trdega sira (parmezan)
20355,"cel piščančji file; narezan na koščke"
20355,cca. 25 dag slanine
20355,"cca. <span class=""label-inline"">25 dag"
20355,jedilne žlice gladke moke
20355,jedilne žlice kisle smetane
20355,jajca
20355,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; vegeta"
20356,<b>Testo:</b>
20356,masla
20356,ovsenih kosmičev
20356,ajdove moke (ali po želji)
20356,sladkorja
20356,<b>Čokoladna polivka:</b>
20356,masla
20356,jedilne čokolade
20356,sladke smetane
20356,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20356,<b>Arašidova krema:</b>
20356,arašidovega masla
20356,sladke smetane
20356,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20356,<b>Dodatno:</b>
20356,arašidi ali drugi oreščki po želji
20357,rezin slanine
20357,srednje velikih krompirjev
20357,"cca. <span class=""label-inline"">20"
20357,kisla smetana
20357,timijan
20357,"<a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20357,olivno olje
20357,sol
20357,jušna osnova (ni nujno potrebna)
20358,vlečeno testo
20358,jabolk
20358,skute
20358,kisle smetane
20358,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> (po okusu)"
20358,sladkor (po okusu)
20358,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banan</a>"
20359,<b>Za čokoladni puding:</b>
20359,čokoladnega mleka
20359,čokoladni puding
20359,sladkorja
20359,sladke smetane
20359,<b>Za jagodni puding:</b>
20359,jagodnega soka (najbolje Fructal)
20359,mleka
20359,jagodni puding
20359,sladkorja
20359,sladke smetane
20359,"<b>Za <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding:</b>"
20359,"alpskega <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> mleka"
20359,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"
20359,sladkorja
20359,sladke smetane
20359,smetana v spreju
20359,kandirane češnje
20360,večji konzervi tune
20360,ovsenih kosmičev
20360,vode (po občutku lahko vodo še dodate)
20360,čemaža
20360,manjša čebula
20360,česna
20360,jajci (odvisno od velikosti) 
20360,sol
20360,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20361,jajci
20361,jogurtovi lončki moke (tip 500)
20361,jogurtovi lončki mleka
20361,jogurtovega lončka Radenske
20361,sladkorja
20361,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20361,pecilni prašek
20363,"gladke pšenične moke in <span class=""label-inline"">200 g"
20363,mlačne vode
20363,soli
20363,zavitek suhega ali svežega kvasa
20363,veliki žlici olivnega olja
20363,rjavega sladkorja
20364,toast ali navaden bel kruh
20364,"dimljeno (zorjeno) stegno; ali prekajen pršut (suh)"
20364,"sir; npr. Edamec ali Gauda "
20364,pizza začimbe
20364,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20364,česen v prahu
20364,mezga ali kečap
20364,čajne žličke sladkorja
20364,olivno olje
20365,vode
20365,zelišča
20365,"na <span class=""label-inline"">600 ml"
20365,"na <span class=""label-inline"">600 ml"
20366,"jušne osnove (ali <span class=""label-inline"">2"
20366,čemaževih listov
20366,lističi toast sira 
20366,sira z belo plesnijo
20366,smetane
20366,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol "
20366,kumina
20367,fižola češnjevca 
20367,lovorjevi listi
20367,čebule
20367,masla
20367,prekajenih reber
20367,malih korenčkov
20367,domače paradižnikove kaše 
20367,feferon/tabasco
20367,"cel <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20368,mleka 
20368,zmehčane margarine
20368,sladkorja
20368,vaniljeva sladkorja
20368,jajci
20368,moke
20368,kakava v prahu
20368,pecilni prašek
20368,soli
20368,temne čokolade s čilijem
20368,temne čokolade
20368,bele čokolade
20369,bele moke
20369,pirine moke
20369,polnozrnate pirine ali bele moke
20369,masla ali margarine
20369,sladkorja
20369,vanilijeva sladkorja
20369,mala žlička soli
20369,jajca
20369,skute
20369, kisle smetane
20369,zavitka suhega kvasa 
20369,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>; mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčki</a> po okusu; ingver"
20369,"v rumu namočene rozine; kakšna pest"
20370,"žitnih kosmičev (ovseni; pirini; pšenični; ajdovi)"
20370,čebula
20370,korenček
20370,jajci
20370,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20370,sol
20370,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20370,drobtine
20370,olje
20371,pirine moke 
20371,rjavega sladkorja
20371,rumenjaki
20371,masla
20371,zmletih olupljenih mandeljnov
20371,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20371,pecilnega praška
20371,sode bikarbone
20371,bio limonine lupinice
20371,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20371,rumenjaki
20371,sladke smetane
20371,mleka
20371,mala žlička arašidovega masla
20372,rumene soje v zrnju
20372,čebuli
20372,pora
20372,šop špargljev (300 g)
20372,sol
20372,jž olivnega olja ali 2 jž kokosove maščobe
20372,jž zmlete kumine
20372,jž sladke paprike
20372,muškatni orešček po okusu
20372,kurkuma po okusu
20373,baguetta
20373,hrenovka
20373,paradižnikove omake za pizzo
20373,naribanega sira
20373,masla
20374,jajca
20374,mleka
20374,vode
20374,moke
20374,<b> g zelišč:</b>
20374,"<a href=""https://www.kulinarika.net/recepti/zacimbe/81/melisa/"">melisa</a>"
20374,koromač
20374,drobnjak
20374,mlada čebula
20374,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20374,sol
20374,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> (po okusu)"
20374,olje za cvrenje
20375,<b>Za testo:</b>
20375,moke
20375,jajce
20375,kvasa
20375,cl olja
20375,vode (po potrebi več)
20375,<b>Za nadev:</b>
20375,špinače
20375,čemaža
20375,gorgonzole
20375,kuhanega pršuta ali kraške pancete
20375,majhen por
20375,oljčnega olja
20375,"sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20375,jajce za premaz
20376,ješprenja
20376, kislega zelja
20376,krompirja
20376,prekajenega svinjskega mesa 
20376,česna
20376,sol
20376,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "
20376,lovorjev list
20378,večja krompirja
20378,romaneska
20378,por
20378,masla
20378,jušne osnove
20378,sol
20378,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20379,limoninega sladkorja
20379,moke
20379,pecilni prašek
20379,sode bikarbone
20379,orehov
20379,arašidovega masla
20379,margarine Latta
20379,ovsenih kosmičev 
20379,kakavovega prahu
20379,rebrce naribane jedilne čokolade
20379,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20379,"noževa konica mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"
20379,ingverja
20379,rumovega ekstrakta
20379,suhega sadja
20379,rdečih rozin
20379,kave iz ekstrakta ali prave črne kave
20380,"zvrhano polnih jušnih žlic polnozrnatih ovsenih kosmičev; kar je približno ½ skodelice (<span class=""label-inline"">1"
20380,jušni žlici rozin
20380,mleka
20380,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"
20380,soli
20380,orehovih jedrc
20380,jušna žlica tekočega medu
20381,moke
20381,sladkorja
20381,olja
20381,mleka
20381,kakava
20381,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20381,pecilni prašek
20381,jajca 
20381,rum 
20381,limonina lupinica
20382,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20382,vode
20382,po želji kakav in maline/borovnice
20384,x listnato testo
20384,jabolk
20384,marelična marmelada
20384,sok ene limone
20384,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
20384,sladkor
20384,ruma
20385,en večji ali dva manjša kareja brez kosti
20385,pet listov žajblja
20385,vejici rožmarina
20385,pet strokov česna
20385,masla
20385,olivnega olja
20385,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20385,belega vina
20385,jušne osnove
20386,<b>Testo:</b>
20386,jajca
20386,sladkorja
20386,pšeničnega zdroba
20386,mletih orehov
20386,naribana jabolka
20386,marmelade (vseeno katere)
20386,pecilnega praška
20386,<b>Preliv:</b>
20386,jedilne čokolade
20386,čokolade z lešniki
20386,olja
20386,masla
20386,mleka
20387,jedilne čokolade
20387,masla
20387,rjavega sladkorja
20387,soli
20387,jajca
20387,gladke moke
20387,kakava v prahu
20387,svežih ali zamrznjenih malin
20388,(kozarec) instant pšeničnega zdroba
20388,instant koruznega zdroba
20388, instant ajdovih žgancev
20388,sol po okusu
20389,špagetov (polnozrnati)
20389,olivno olje
20389,"cca. <span class=""label-inline"">6"
20389,"cca. <span class=""label-inline"">4-5"
20389,jž vloženih kaper
20389,češnjevih paradižnikov (razpolovljenih)
20389,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a> (sveža)"
20389,"cca. <span class=""label-inline"">2"
20389,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20389,čili (sušen)
20389,jž masla
20389,jž paradižnikove omake
20389,parmezan
20390,svežih sardel
20390,koruzne moke
20390,navadne moke
20390,"jž kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20390,jž rdeče paprike (v prahu)
20390,jž soli
20390,"cca. <span class=""label-inline"">0;5 l"
20391,<b>Testo:</b>
20391,pirine moke
20391,masla
20391,sladkorja
20391,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20391,pecilni prašek
20391,soli
20391,ruma
20391,<b>Nadev:</b>
20391,sira Mascarpone
20391,polmastne skute
20391,kisle smetane
20391,soli
20391,sladkorja
20391,"male žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20391,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20391,jajci
20392,srednje velika čebula
20392,mletega mesa
20392,česna
20392,paradižnikove omake
20392,"zeliščna sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20392,<b>Bešamel:</b>
20392,masla
20392,moke
20392,mleka
20392,kisle smetane
20392,"muškatni orešček; sol"
20392,sir
20392,listi za lazanjo
20393,masla
20393,moke
20393,mleka
20393,kisle smetane
20393,"muškatni orešček; sol"
20394,rjavega sladkorja
20394,vroče vode
20394,mleka v prahu
20394,kakava v prahu (pravega)
20394,četrt zavitka masla 
20394,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20394,po želji oreščki ali suho sadje
20395,<b>Testo:</b>
20395,moke
20395,soli
20395,olja
20395,tople vode
20395,suhega kvasa
20395,<b>Nadev:</b>
20395,pizza šunke
20395,sira
20395,paradižnikova mezga
20395,jajce 
20395,paprika
20395,origano
20395,<b>Premaz:</b>
20395,jajce
20396,<b>Za kvasni nastavek:</b>
20396,zavitek svežega kvasa
20396,sladkorja
20396,soli
20396,vode
20396,<b>Še: </b>
20396,tople vode
20396,kisa
20396,olja
20396,moka (približno 1 kg)
20397,kuhane ajdove kaše
20397,pora
20397,limonovega soka
20397,sol po okusu
20397,bučno olje
20398,zrele limone - ena limona za tri ljudi
20398,enako število pomaranč ali mandarin
20398,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
20398,"zrelo granatno <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>"
20398,po želji še kakšno sadje
20398,sladkor
20398,stepena sladka smetana
20399,margarine
20399,sladkorja
20399,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20399,jajci
20399,mleka
20399,jogurt
20399,moke
20399,pecilni prašek
20399,sode bikarbone
20399,čokolade v prahu
20399,čokoladnih koščkov
20400,<b>Za krhko testo:</b>
20400,pirine ali druge moke
20400,masla
20400,jajce
20400,soli
20400,<b>Nadev:</b>
20400,skute
20400,sladke smetane
20400,jajce
20400,slanine
20400,špargljev
20400,šopek čemaža
20400,bio provansalska sol
